2,17,34,8.500,.588,.971,6.67,20,33,3,2
6,27,162,4.500,.154,.481,2.78,25,78,9,1
7,15,105,2.143,.324,.762,3.09,34,80,11,1
7,58,406,8.286,.202,.751,2.34,82,305,35,1
7,46,322,6.571,.155,.587,4.17,50,189,12,1
1,27,27,27.000,.593,1.00,4.00,16,27,4,1
2,17,34,8.500,.324,1.00,2.75,11,34,4,1
2,11,22,5.500,.409,.955,9.00,9,21,1,1
2,19,38,9.500,.237,1.00,1.80,9,38,5,1
7,107,749,15.286,.270,.654,1.60,202,490,126,1
5,9,45,1.800,.267,.778,1.71,12,35,7,1
11,8,88,.727,.705,1.00,7.75,62,88,8,1
11,8,88,.727,.443,.466,39.00,39,41,1,1
1,43,43,43.000,.907,1.00,9.75,39,43,4,2
10,38,380,3.800,.387,.887,2.49,147,337,59,1
8,20,160,2.500,.500,1.00,2.76,80,160,29,1
9,36,324,4.000,.540,.929,2.87,175,301,61,1
10,49,490,4.900,.520,.961,2.97,255,471,86,1
9,14,126,1.556,.127,.937,1.78,16,118,9,1
9,66,594,7.333,.323,.805,2.00,192,478,96,1
9,34,306,3.778,.337,.817,1.81,103,250,57,1
8,80,640,10.000,.298,.883,1.72,191,565,111,1
11,84,924,7.636,.262,.820,1.69,242,758,143,1
11,101,1111,9.182,.239,.818,1.61,265,909,165,1
12,40,480,3.333,.271,.733,1.97,130,352,66,1
8,84,672,10.500,.269,.966,1.79,181,649,101,1
8,41,328,5.125,.363,.942,1.63,119,309,73,1
7,14,98,2.000,.184,.612,18.00,18,60,1,1
11,26,286,2.364,.297,.941,2.02,85,269,42,1
11,42,462,3.818,.335,.829,2.25,155,383,69,1
9,36,324,4.000,.568,.932,3.02,184,302,61,1
8,8,64,1.000,.203,.344,4.33,13,22,3,1
8,21,168,2.625,.339,.673,1.97,57,113,29,1
9,99,891,11.000,.464,.942,2.52,413,839,164,1
9,84,756,9.333,.288,.791,1.83,218,598,119,1
8,31,248,3.875,.327,.790,1.84,81,196,44,1
19,2,38,.105,.816,.816,31.00,31,31,1,4
9,101,909,11.222,.442,.861,2.68,402,783,150,1
12,117,1404,9.750,.220,.673,1.68,309,945,184,1
9,35,315,3.889,.263,.667,2.86,83,210,29,1
9,46,414,5.111,.292,.676,1.92,121,280,63,1
8,44,352,5.500,.426,.938,3.26,150,330,46,1
8,48,384,6.000,.310,.807,1.92,119,310,62,1
8,40,320,5.000,.403,.991,2.53,129,317,51,1
8,45,360,5.625,.469,.956,2.91,169,344,58,1
9,22,198,2.444,.298,.965,2.11,59,191,28,1
8,41,328,5.125,.335,.933,2.08,110,306,53,1
7,35,245,5.000,.453,.873,2.47,111,214,45,1
10,130,1300,13.000,.425,.773,2.79,552,1005,198,1
6,27,162,4.500,.136,.673,2.00,22,109,11,1
5,35,175,7.000,.200,.829,4.38,35,145,8,1
4,47,188,11.750,.298,.739,2.33,56,139,24,1
3,16,48,5.333,.375,.938,2.25,18,45,8,1
7,122,854,17.429,.281,.626,1.73,240,535,139,1
11,8,88,.727,.375,.602,4.13,33,53,8,1
11,9,99,.818,.465,.818,9.20,46,81,5,1
2,157,314,78.500,.506,.551,26.50,159,173,6,2
9,36,324,4.000,.549,.914,3.30,178,296,54,1
10,96,960,9.600,.418,.886,2.49,401,851,161,1
1,32,32,32.000,.719,1.00,5.75,23,32,4,2
9,20,180,2.222,.339,.872,2.35,61,157,26,1
9,81,729,9.000,.388,.897,2.38,283,654,119,1
8,67,536,8.375,.381,.746,2.49,204,400,82,1
10,83,830,8.300,.295,.725,2.02,245,602,121,1
12,73,876,6.083,.257,.591,2.14,225,518,105,1
8,17,136,2.125,.353,.801,2.00,48,109,24,1
8,53,424,6.625,.370,.901,1.76,157,382,89,1
11,83,913,7.545,.274,.900,1.71,250,822,146,1
25,71,1775,2.840,.234,.748,2.22,416,1328,187,1
9,82,738,9.111,.247,.935,2.09,182,690,87,1
9,97,873,10.778,.328,.921,1.77,286,804,162,1
9,32,288,3.556,.333,.861,1.68,96,248,57,1
8,75,600,9.375,.415,.910,2.37,249,546,105,1
11,84,924,7.636,.251,.681,1.77,232,629,131,1
1,36,36,36.000,.722,1.00,8.67,26,36,3,2
8,6,48,.750,.500,.646,8.00,24,31,3,1
9,37,333,4.111,.598,.946,3.49,199,315,57,1
9,20,180,2.222,.339,.772,1.74,61,139,35,1
4,8,32,2.000,.344,.781,1.83,11,25,6,1
10,126,1260,12.600,.463,.848,3.16,584,1068,185,1
11,115,1265,10.455,.266,.723,1.79,337,915,188,1
8,46,368,5.750,.348,.918,1.97,128,338,65,1
8,40,320,5.000,.391,.991,2.08,125,317,60,1
9,45,405,5.000,.442,.956,3.31,179,387,54,1
8,45,360,5.625,.367,.897,2.44,132,323,54,1
1,19,19,19.000,.789,1.00,3.75,15,19,4,2
1,9,9,9.000,.778,1.00,7.00,7,9,1,2
8,42,336,5.250,.363,.970,2.18,122,326,56,1
10,123,1230,12.300,.362,.888,2.99,445,1092,149,1
2,446,892,223.00,.439,.603,17.82,392,538,22,2
93,4,372,.043,.419,.565,2.89,156,210,54,4
42,7,294,.167,.282,.432,2.18,83,127,38,4
1,9,9,9.000,.778,1.00,7.00,7,9,1,1
8,122,976,15.250,.227,.650,1.44,222,634,154,1
11,96,1056,8.727,.331,.954,4.32,350,1007,81,1
48,402,19296,8.375,.055,.094,4.13,1058,1814,256,5
304,463,140752,1.523,.063,.121,3.91,8898,17081,2273,5
10,20,200,2.000,.435,.890,2.90,87,178,30,1
9,97,873,10.778,.466,.973,2.42,407,849,168,1
9,21,189,2.333,.354,.878,2.68,67,166,25,1
11,85,935,7.727,.250,.664,1.73,234,621,135,1
9,76,684,8.444,.363,.874,2.18,248,598,114,1
8,2,16,.250,.563,.563,9.00,9,9,1,1
11,207,2277,18.818,.268,.723,1.84,610,1647,332,1
9,92,828,10.222,.365,.954,2.20,302,790,137,1
45,79,3555,1.756,.087,.195,4.81,308,693,64,5
3,7,21,2.333,.619,.619,13.00,13,13,1,1
1,152,152,152.00,.822,1.00,11.36,125,152,11,2
6,17,102,2.833,.275,.824,2.00,28,84,14,1
6,22,132,3.667,.197,1.00,2.89,26,132,9,1
4,16,64,4.000,.391,.938,1.67,25,60,15,1
7,45,315,6.429,.200,.775,1.91,63,244,33,1
7,27,189,3.857,.238,.741,2.81,45,140,16,1
11,49,539,4.455,.343,.666,4.30,185,359,43,1
19,462,8778,24.316,.523,.688,16.88,4591,6035,272,2
10,38,380,3.800,.434,.892,2.89,165,339,57,1
9,36,324,4.000,.552,.926,3.51,179,300,51,1
10,98,980,9.800,.448,.881,2.74,439,863,160,1
9,21,189,2.333,.529,.958,3.33,100,181,30,1
10,49,490,4.900,.551,.943,3.07,270,462,88,1
1,52,52,52.000,.981,1.00,51.00,51,52,1,2
1,52,52,52.000,.538,1.00,14.00,28,52,2,2
10,24,240,2.400,.267,.821,2.06,64,197,31,1
9,36,324,4.000,.420,.889,2.00,136,288,68,1
9,21,189,2.333,.392,.899,2.74,74,170,27,1
9,78,702,8.667,.349,.863,2.17,245,606,113,1
11,67,737,6.091,.331,.844,2.28,244,622,107,1
10,33,330,3.300,.367,.864,1.95,121,285,62,1
10,79,790,7.900,.385,.880,2.13,304,695,143,1
11,97,1067,8.818,.297,.666,2.40,317,711,132,1
9,82,738,9.111,.389,.920,2.33,287,679,123,1
9,82,738,9.111,.379,.879,2.35,280,649,119,1
10,11,110,1.100,.373,1.00,1.58,41,110,26,1
10,53,530,5.300,.340,.900,1.82,180,477,99,1
10,40,400,4.000,.338,.878,1.90,135,351,71,1
8,82,656,10.250,.288,.997,1.99,189,654,95,1
10,34,340,3.400,.356,.803,1.83,121,273,66,1
9,81,729,9.000,.348,.927,2.21,254,676,115,1
11,43,473,3.909,.334,.875,2.47,158,414,64,1
11,86,946,7.818,.283,.764,1.91,268,723,140,1
1,124,124,124.00,.444,1.00,7.86,55,124,7,2
9,6,54,.667,.500,.593,13.50,27,32,2,1
9,36,324,4.000,.611,.926,3.36,198,300,59,1
9,34,306,3.778,.288,.641,2.10,88,196,42,1
11,100,1100,9.091,.456,.882,3.04,502,970,165,1
25,118,2950,4.720,.268,.745,2.02,791,2198,392,1
9,43,387,4.778,.509,.959,3.58,197,371,55,1
9,44,396,4.889,.467,.944,3.14,185,374,59,1
1,8,8,8.000,.875,1.00,7.00,7,8,1,2
1,40,40,40.000,1.00,1.00,40.00,40,40,1,2
1,55,55,55.000,.564,1.00,10.33,31,55,3,2
14,340,4760,24.286,.259,.592,2.45,1232,2819,503,1
1,115,115,115.00,.200,1.00,4.60,23,115,5,2
2,64,128,32.000,.531,.586,17.00,68,75,4,2
7,47,329,6.714,.271,.878,2.23,89,289,40,1
7,17,119,2.429,.412,.933,2.72,49,111,18,1
8,59,472,7.375,.322,.881,2.41,152,416,63,1
8,32,256,4.000,.336,.789,2.46,86,202,35,1
7,16,112,2.286,.420,.768,2.14,47,86,22,1
12,8,96,.667,.448,.656,4.30,43,63,10,1
12,8,96,.667,.479,.500,46.00,46,48,1,1
12,8,96,.667,.792,1.00,15.20,76,96,5,1
12,23,276,1.917,.417,.623,8.21,115,172,14,1
311,463,143993,1.489,.088,.160,3.93,12631,23092,3212,5
9,24,216,2.667,.537,1.00,2.90,116,216,40,1
9,37,333,4.111,.538,.901,2.80,179,300,64,1
10,34,340,3.400,.421,.906,2.01,143,308,71,1
11,98,1078,8.909,.317,.643,2.80,342,693,122,1
34,114,3876,3.353,.105,.301,2.59,406,1166,157,1
12,101,1212,8.417,.292,.792,1.99,354,960,178,1
10,87,870,8.700,.344,.901,2.27,299,784,132,1
10,84,840,8.400,.356,.849,2.47,299,713,121,1
12,8,96,.667,.292,1.00,3.11,28,96,9,1
11,86,946,7.818,.332,.808,2.20,314,764,143,1
9,5,45,.556,.711,.889,10.67,32,40,3,1
12,146,1752,12.167,.091,.128,26.67,160,225,6,5
9,7,63,.778,.349,.683,2.20,22,43,10,1
9,121,1089,13.444,.399,.843,2.40,434,918,181,1
11,92,1012,8.364,.361,.851,2.30,365,861,159,1
9,47,423,5.222,.371,.865,2.75,157,366,57,1
10,18,180,1.800,.511,.872,2.97,92,157,31,1
9,47,423,5.222,.385,.917,2.51,163,388,65,1
9,41,369,4.556,.444,.976,2.88,164,360,57,1
9,45,405,5.000,.425,.938,2.77,172,380,62,1
8,59,472,7.375,.292,.888,1.82,138,419,76,1
7,17,119,2.429,.387,.857,2.71,46,102,17,1
8,28,224,3.500,.259,.844,1.93,58,189,30,1
11,61,671,5.545,.361,.614,5.04,242,412,48,1
28,330,9240,11.786,.057,.066,31.00,527,614,17,2
212,464,98368,2.189,.052,.070,11.84,5066,6884,428,5
10,49,490,4.900,.590,.982,3.11,289,481,93,1
10,21,210,2.100,.348,.757,3.17,73,159,23,1
9,79,711,8.778,.343,.899,2.20,244,639,111,1
9,82,738,9.111,.428,.936,2.38,316,691,133,1
12,98,1176,8.167,.267,.627,2.33,314,737,135,1
10,83,830,8.300,.357,.813,2.28,296,675,130,1
10,11,110,1.100,.427,1.00,1.52,47,110,31,1
9,82,738,9.111,.408,.924,2.39,301,682,126,1
10,80,800,8.000,.308,.838,2.02,246,670,122,1
9,82,738,9.111,.374,.866,2.30,276,639,120,1
23,26,598,1.130,.278,.960,1.80,166,574,92,1
9,99,891,11.000,.380,.930,1.92,339,829,177,1
9,82,738,9.111,.370,.924,2.39,273,682,114,1
12,8,96,.667,.302,1.00,2.90,29,96,10,1
12,42,504,3.500,.355,.788,2.71,179,397,66,1
10,86,860,8.600,.326,.844,1.85,280,726,151,1
9,76,684,8.444,.380,.950,2.20,260,650,118,1
10,65,650,6.500,.475,.971,2.76,309,631,112,1
9,36,324,4.000,.586,.948,3.45,190,307,55,1
9,7,63,.778,.302,.603,1.90,19,38,10,1
10,99,990,9.900,.473,.917,2.93,468,908,160,1
9,32,288,3.556,.382,.792,2.16,110,228,51,1
10,85,850,8.500,.324,.675,2.25,275,574,122,1
10,48,480,4.800,.331,.742,2.37,159,356,67,1
9,47,423,5.222,.371,.825,2.75,157,349,57,1
9,42,378,4.667,.429,.976,2.75,162,369,59,1
1,7,7,7.000,1.00,1.00,7.00,7,7,1,2
1,77,77,77.000,.403,1.00,5.17,31,77,6,2
10,130,1300,13.000,.486,.856,3.18,632,1113,199,1
6,13,78,2.167,.128,.577,1.67,10,45,6,1
7,18,126,2.571,.119,.452,2.14,15,57,7,1
7,42,294,6.000,.293,.857,2.61,86,252,33,1
7,23,161,3.286,.093,.540,1.36,15,87,11,1
7,2,14,.286,.500,.929,7.00,7,13,1,1
7,121,847,17.286,.276,.607,1.79,234,514,131,1
11,21,231,1.909,.468,.719,7.20,108,166,15,1
11,9,99,.818,.515,.768,8.50,51,76,6,1
10,8,80,.800,.400,.700,4.00,32,56,8,1
11,8,88,.727,.727,.989,10.67,64,87,6,1
9,38,342,4.222,.444,.898,2.71,152,307,56,1
9,36,324,4.000,.506,.901,2.83,164,292,58,1
1,19,19,19.000,.684,1.00,4.33,13,19,3,2
9,78,702,8.667,.329,.896,2.10,231,629,110,1
8,14,112,1.750,.143,1.00,2.67,16,112,6,1
21,106,2226,5.048,.136,.396,1.99,302,881,152,1
8,24,192,3.000,.297,.974,1.43,57,187,40,1
8,36,288,4.500,.465,.885,2.13,134,255,63,1
9,34,306,3.778,.310,.895,1.61,95,274,59,1
9,12,108,1.333,.407,1.00,1.57,44,108,28,1
9,63,567,7.000,.298,.787,2.01,169,446,84,1
8,17,136,2.125,.309,.676,2.33,42,92,18,1
8,16,128,2.000,.156,.859,5.00,20,110,4,5
8,53,424,6.625,.337,.889,1.64,143,377,87,1
10,63,630,6.300,.251,.898,1.84,158,566,86,1
9,82,738,9.111,.320,.947,2.13,236,699,111,1
12,102,1224,8.500,.257,.804,1.77,315,984,178,1
12,26,312,2.167,.224,.907,1.63,70,283,43,1
9,34,306,3.778,.363,.863,1.76,111,264,63,1
12,43,516,3.583,.328,.789,2.56,169,407,66,1
8,75,600,9.375,.373,.955,1.95,224,573,115,1
11,86,946,7.818,.289,.701,1.98,273,663,138,1
1,79,79,79.000,.608,1.00,6.86,48,79,7,2
8,6,48,.750,.583,.813,7.00,28,39,4,1
1,13,13,13.000,.692,1.00,3.00,9,13,3,2
8,36,288,4.500,.559,.944,3.04,161,272,53,1
8,21,168,2.625,.381,.845,1.88,64,142,34,1
9,99,891,11.000,.461,.906,2.65,411,807,155,1
9,100,900,11.111,.463,.908,2.92,417,817,143,1
11,118,1298,10.727,.290,.798,1.99,376,1036,189,1
9,126,1134,14.000,.466,.907,2.84,528,1029,186,1
8,44,352,5.500,.455,.949,3.20,160,334,50,1
8,48,384,6.000,.328,.885,2.00,126,340,63,1
9,45,405,5.000,.447,.896,3.23,181,363,56,1
8,47,376,5.875,.324,.896,2.18,122,337,56,1
8,42,336,5.250,.390,.940,2.43,131,316,54,1
1,17,17,17.000,.824,1.00,4.67,14,17,3,2
8,43,344,5.375,.372,.956,2.10,128,329,61,1
14,300,4200,21.429,.263,.607,2.39,1106,2550,462,1
9,122,1098,13.556,.333,.829,2.54,366,910,144,1
7,31,217,4.429,.221,.853,1.78,48,185,27,1
3,14,42,4.667,.381,.881,3.20,16,37,5,1
7,40,280,5.714,.186,.754,2.26,52,211,23,1
4,15,60,3.750,.267,.800,4.00,16,48,4,1
15,31,465,2.067,.204,.465,3.96,95,216,24,1
13,77,1001,5.923,.258,.564,3.04,258,565,85,1
13,33,429,2.538,.245,.534,3.89,105,229,27,1
11,9,99,.818,.404,.717,4.44,40,71,9,1
11,21,231,1.909,.316,.580,4.29,73,134,17,1
10,8,80,.800,.525,.875,7.00,42,70,6,1
52,461,23972,8.865,.192,.248,11.52,4607,5938,400,5
10,38,380,3.800,.424,.939,2.78,161,357,58,1
9,97,873,10.778,.455,.939,2.28,397,820,174,1
1,15,15,15.000,.867,1.00,6.50,13,15,2,2
9,23,207,2.556,.324,.986,1.63,67,204,41,1
9,37,333,4.111,.396,.850,2.03,132,283,65,1
9,21,189,2.333,.317,.778,2.61,60,147,23,1
10,67,670,6.700,.291,.649,2.17,195,435,90,1
9,32,288,3.556,.354,.806,1.70,102,232,60,1
9,12,108,1.333,.444,1.00,1.78,48,108,27,1
9,64,576,7.111,.318,.818,2.18,183,471,84,1
9,12,108,1.333,.426,1.00,1.59,46,108,29,1
9,53,477,5.889,.317,.805,1.66,151,384,91,1
11,84,924,7.636,.291,.843,1.74,269,779,155,1
9,81,729,9.000,.337,.918,1.97,246,669,125,1
10,80,800,8.000,.279,.800,1.92,223,640,116,1
11,101,1111,9.182,.264,.852,1.65,293,947,178,1
9,81,729,9.000,.332,.974,2.09,242,710,116,1
9,9,81,1.000,.160,.864,1.63,13,70,8,1
9,41,369,4.556,.374,.846,2.06,138,312,67,1
9,27,243,3.000,.346,.975,1.87,84,237,45,1
10,46,460,4.600,.363,.843,2.01,167,388,83,1
11,14,154,1.273,.442,.981,2.43,68,151,28,1
9,75,675,8.333,.373,.913,2.23,252,616,113,1
9,9,81,1.000,.383,.802,2.38,31,65,13,1
8,18,144,2.250,.472,1.00,2.52,68,144,27,1
76,1,76,.013,1.00,1.00,76.00,76,76,1,4
8,33,264,4.125,.314,.705,2.13,83,186,39,1
10,99,990,9.900,.443,.912,2.64,439,903,166,1
12,118,1416,9.833,.266,.734,1.99,377,1039,189,1
9,43,387,4.778,.470,.948,3.31,182,367,55,1
1,37,37,37.000,.811,1.00,6.00,30,37,5,2
6,35,210,5.833,.533,.943,2.67,112,198,42,1
69,3,207,.043,.643,.952,2.08,133,197,64,4
1,44,44,44.000,.909,1.00,20.00,40,44,2,2
2,52,104,26.000,.144,.702,2.50,15,73,6,1
5,23,115,4.600,.226,1.00,1.63,26,115,16,1
3,56,168,18.667,.065,.500,1.38,11,84,8,1
5,16,80,3.200,.313,.813,2.08,25,65,12,1
2,14,28,7.000,.286,.821,8.00,8,23,1,2
3,183,549,61.000,.488,.577,29.78,268,317,9,2
11,22,242,2.000,.293,.798,2.37,71,193,30,1
11,67,737,6.091,.269,.689,2.96,198,508,67,1
7,123,861,17.571,.265,.626,1.66,228,539,137,1
12,9,108,.750,.509,.657,9.17,55,71,6,1
11,8,88,.727,.716,1.00,7.88,63,88,8,1
1,29,29,29.000,1.00,1.00,29.00,29,29,1,2
9,39,351,4.333,.444,.923,2.74,156,324,57,1
10,97,970,9.700,.423,.832,2.48,410,807,165,1
10,49,490,4.900,.529,.939,3.01,259,460,86,1
2,50,100,25.000,.460,.510,15.33,46,51,3,2
9,79,711,8.778,.323,.873,2.19,230,621,105,1
9,24,216,2.667,.356,.907,2.20,77,196,35,1
9,81,729,9.000,.357,.863,2.22,260,629,117,1
10,67,670,6.700,.300,.745,2.14,201,499,94,1
7,11,77,1.571,.143,.558,1.57,11,43,7,1
9,99,891,11.000,.288,.801,1.95,257,714,132,1
9,64,576,7.111,.307,.842,1.99,177,485,89,1
12,83,996,6.917,.253,.756,1.75,252,753,144,1
8,12,96,1.500,.438,1.00,1.50,42,96,28,1
8,54,432,6.750,.350,.887,1.74,151,383,87,1
9,95,855,10.556,.284,.849,1.91,243,726,127,1
11,82,902,7.455,.236,.814,1.97,213,734,108,1
12,73,876,6.083,.259,.743,2.10,227,651,108,1
10,98,980,9.800,.300,.781,1.72,294,765,171,1
9,81,729,9.000,.322,.819,2.22,235,597,106,1
9,27,243,3.000,.346,.951,1.95,84,231,43,1
9,47,423,5.222,.404,.943,1.99,171,399,86,1
9,32,288,3.556,.413,.993,1.72,119,286,69,1
9,75,675,8.333,.369,.936,2.09,249,632,119,1
12,27,324,2.250,.318,.898,2.64,103,291,39,1
12,61,732,5.083,.251,.746,1.77,184,546,104,1
10,19,190,1.900,.363,.837,2.46,69,159,28,1
10,29,290,2.900,.221,.572,3.56,64,166,18,1
9,65,585,7.222,.463,.901,2.66,271,527,102,1
9,36,324,4.000,.565,.944,3.16,183,306,58,1
8,7,56,.875,.321,.429,6.00,18,24,3,1
9,32,288,3.556,.299,.691,2.10,86,199,41,1
9,83,747,9.222,.335,.843,2.05,250,630,122,1
10,101,1010,10.100,.442,.855,2.92,446,864,153,1
10,126,1260,12.600,.456,.875,2.98,575,1103,193,1
9,86,774,9.556,.337,.757,2.19,261,586,119,1
9,43,387,4.778,.481,.953,3.15,186,369,59,1
8,41,328,5.125,.393,.976,2.19,129,320,59,1
9,42,378,4.667,.347,.915,2.34,131,346,56,1
19,455,8645,23.947,.081,.095,33.48,703,821,21,1
14,301,4214,21.500,.257,.564,2.37,1084,2378,458,1
7,35,245,5.000,.494,.902,2.57,121,221,47,1
9,123,1107,13.667,.359,.898,2.78,397,994,143,1
10,130,1300,13.000,.453,.822,2.78,589,1069,212,1
8,3,24,.375,.458,.667,2.20,11,16,5,1
8,5,40,.625,.325,.900,6.50,13,36,2,1
8,14,112,1.750,.321,.938,1.71,36,105,21,1
8,3,24,.375,.500,.667,3.00,12,16,4,1
8,23,184,2.875,.255,1.00,2.14,47,184,22,1
8,15,120,1.875,.258,.683,3.88,31,82,8,1
8,14,112,1.750,.277,.643,2.82,31,72,11,1
6,2,12,.333,.667,1.00,8.00,8,12,1,1
8,3,24,.375,.458,.708,2.75,11,17,4,1
10,8,80,.800,.675,1.00,9.00,54,80,6,1
10,8,80,.800,.688,1.00,9.17,55,80,6,1
10,8,80,.800,.575,.888,9.20,46,71,5,1
9,36,324,4.000,.491,.840,3.31,159,272,48,1
10,97,970,9.700,.425,.825,2.71,412,800,152,1
9,49,441,5.444,.587,.961,3.12,259,424,83,1
9,20,180,2.222,.300,.972,1.74,54,175,31,1
9,36,324,4.000,.352,.806,1.75,114,261,65,1
9,21,189,2.333,.365,.820,2.88,69,155,24,1
9,11,99,1.222,.343,1.00,1.42,34,99,24,1
9,33,297,3.667,.354,.781,1.84,105,232,57,1
11,74,814,6.727,.267,.628,2.21,217,511,98,1
8,17,136,2.125,.294,.654,2.22,40,89,18,1
9,12,108,1.333,.407,.898,1.63,44,97,27,1
8,82,656,10.250,.358,.840,2.24,235,551,105,1
10,84,840,8.400,.279,.896,1.65,234,753,142,1
11,101,1111,9.182,.253,.770,1.71,281,856,164,1
9,97,873,10.778,.317,.863,1.76,277,753,157,1
9,46,414,5.111,.338,.872,1.67,140,361,84,1
8,33,264,4.125,.390,.973,1.72,103,257,60,1
11,26,286,2.364,.283,.888,2.19,81,254,37,1
11,43,473,3.909,.281,.774,2.18,133,366,61,1
11,62,682,5.636,.218,.705,1.62,149,481,92,1
8,18,144,2.250,.472,1.00,2.52,68,144,27,1
8,6,48,.750,.542,.646,13.00,26,31,2,1
1,73,73,73.000,.616,1.00,3.75,45,73,12,2
8,8,64,1.000,.234,.672,1.50,15,43,10,1
9,99,891,11.000,.484,.951,2.52,431,847,171,1
9,83,747,9.222,.289,.751,1.93,216,561,112,1
9,32,288,3.556,.302,.674,2.17,87,194,40,1
9,126,1134,14.000,.484,.953,2.83,549,1081,194,1
10,116,1160,11.600,.273,.797,1.70,317,925,186,1
9,47,423,5.222,.307,.872,2.03,130,369,64,1
8,46,368,5.750,.356,.927,2.11,131,341,62,1
8,41,328,5.125,.351,.963,1.92,115,316,60,1
15,342,5130,22.800,.240,.548,2.49,1232,2810,495,1
9,123,1107,13.667,.390,.996,2.82,432,1103,153,1
1,17,17,17.000,.941,1.00,16.00,16,17,1,2
9,1,9,.111,1.00,1.00,9.00,9,9,1,4
10,31,310,3.100,.300,.813,3.32,93,252,28,1
7,43,301,6.143,.243,.807,3.48,73,243,21,1
36,172,6192,4.778,.128,.337,4.84,793,2086,164,5
7,190,1330,27.143,.293,.847,1.79,390,1126,218,1
8,71,568,8.875,.312,.866,1.86,177,492,95,1
8,71,568,8.875,.310,.861,1.85,176,489,95,1
13,116,1508,8.923,.279,.658,2.30,421,992,183,1
9,109,981,12.111,.243,.848,1.58,238,832,151,1
9,133,1197,14.778,.236,.718,1.89,283,859,150,1
7,49,343,7.000,.297,.641,2.08,102,220,49,1
6,43,258,7.167,.205,.690,1.77,53,178,30,1
10,48,480,4.800,.313,.760,2.50,150,365,60,1
9,37,333,4.111,.453,.964,2.70,151,321,56,1
