13,10,130,.769,.300,.808,6.50,39,105,6,1
9,5,45,.556,.378,.933,2.83,17,42,6,1
8,3,24,.375,.417,.417,10.00,10,10,1,1
2,48,96,24.000,.625,.677,30.00,60,65,2,2
11,65,715,5.909,.390,.877,2.61,279,627,107,1
9,21,189,2.333,.291,.762,1.57,55,144,35,1
9,85,765,9.444,.302,.812,1.82,231,621,127,1
9,32,288,3.556,.302,.781,2.07,87,225,42,1
9,13,117,1.444,.239,.462,4.67,28,54,6,1
10,44,440,4.400,.393,.852,3.15,173,375,55,1
9,44,396,4.889,.460,.937,2.84,182,371,64,1
9,47,423,5.222,.274,.747,2.42,116,316,48,1
2,18,36,9.000,.722,.722,26.00,26,26,1,2
1,8,8,8.000,1.00,1.00,8.00,8,8,1,2
2,46,92,23.000,.587,.761,18.00,54,70,3,2
11,77,847,7.000,.345,.874,2.43,292,740,120,1
9,41,369,4.556,.301,.886,1.91,111,327,58,1
1,57,57,57.000,.456,1.00,3.71,26,57,7,2
1,10,10,10.000,.900,1.00,9.00,9,10,1,2
2,116,232,58.000,.616,.802,17.88,143,186,8,2
9,123,1107,13.667,.362,.986,2.62,401,1091,153,1
2,17,34,8.500,.588,.971,6.67,20,33,3,2
10,131,1310,13.100,.415,.857,2.74,543,1123,198,1
1,12,12,12.000,.583,1.00,3.50,7,12,2,1
6,27,162,4.500,.154,.481,2.78,25,78,9,1
1,27,27,27.000,.593,1.00,4.00,16,27,4,1
2,31,62,15.500,.194,.516,2.00,12,32,6,1
1,12,12,12.000,.583,1.00,3.50,7,12,2,1
2,19,38,9.500,.237,1.00,1.80,9,38,5,1
5,9,45,1.800,.267,.778,1.71,12,35,7,1
11,9,99,.818,.485,.727,6.00,48,72,8,1
11,8,88,.727,.705,1.00,7.75,62,88,8,1
11,7,77,.636,.597,1.00,5.75,46,77,8,1
11,7,77,.636,.468,1.00,3.60,36,77,10,1
11,8,88,.727,.511,.852,9.00,45,75,5,1
1,43,43,43.000,.907,1.00,9.75,39,43,4,2
10,38,380,3.800,.387,.887,2.49,147,337,59,1
9,36,324,4.000,.540,.929,2.87,175,301,61,1
9,14,126,1.556,.127,.937,1.78,16,118,9,1
8,23,184,2.875,.288,1.00,1.47,53,184,36,1
8,35,280,4.375,.379,.886,1.66,106,248,64,1
9,66,594,7.333,.323,.805,2.00,192,478,96,1
8,83,664,10.375,.325,.908,1.76,216,603,123,1
9,95,855,10.556,.285,.723,2.10,244,618,116,1
10,13,130,1.300,.108,.685,2.33,14,89,6,1
11,84,924,7.636,.262,.820,1.69,242,758,143,1
9,80,720,8.889,.293,.868,1.85,211,625,114,1
12,26,312,2.167,.221,1.00,1.60,69,312,43,1
8,84,672,10.500,.269,.966,1.79,181,649,101,1
8,53,424,6.625,.358,.981,1.54,152,416,99,1
8,41,328,5.125,.363,.942,1.63,119,309,73,1
7,14,98,2.000,.184,.612,18.00,18,60,1,1
9,34,306,3.778,.379,.961,1.71,116,294,68,1
11,26,286,2.364,.297,.941,2.02,85,269,42,1
11,42,462,3.818,.335,.829,2.25,155,383,69,1
8,18,144,2.250,.479,.986,2.16,69,142,32,1
9,36,324,4.000,.568,.932,3.02,184,302,61,1
8,8,64,1.000,.203,.344,4.33,13,22,3,1
8,21,168,2.625,.339,.673,1.97,57,113,29,1
9,99,891,11.000,.464,.942,2.52,413,839,164,1
19,2,38,.105,.816,.816,31.00,31,31,1,4
9,101,909,11.222,.442,.861,2.68,402,783,150,1
11,118,1298,10.727,.260,.817,2.01,338,1061,168,1
5,2,10,.400,.800,.800,8.00,8,8,1,4
10,126,1260,12.600,.410,.833,2.63,516,1049,196,1
9,35,315,3.889,.263,.667,2.86,83,210,29,1
10,2,20,.200,.550,.600,11.00,11,12,1,2
8,44,352,5.500,.426,.938,3.26,150,330,46,1
8,48,384,6.000,.310,.807,1.92,119,310,62,1
8,40,320,5.000,.403,.991,2.53,129,317,51,1
9,22,198,2.444,.298,.965,2.11,59,191,28,1
2,112,224,56.000,.496,.504,55.50,111,113,2,2
1,45,45,45.000,.756,1.00,5.67,34,45,6,2
8,43,344,5.375,.349,.814,2.26,120,280,53,1
9,122,1098,13.556,.339,.947,2.57,372,1040,145,1
5,8,40,1.600,.350,.675,4.67,14,27,3,1
4,47,188,11.750,.298,.739,2.33,56,139,24,1
3,31,93,10.333,.226,.774,2.10,21,72,10,1
3,16,48,5.333,.375,.938,2.25,18,45,8,1
7,122,854,17.429,.281,.626,1.73,240,535,139,1
11,8,88,.727,.375,.602,4.13,33,53,8,1
2,157,314,78.500,.506,.551,26.50,159,173,6,2
9,36,324,4.000,.549,.914,3.30,178,296,54,1
8,20,160,2.500,.525,.938,3.50,84,150,24,1
10,96,960,9.600,.418,.886,2.49,401,851,161,1
9,20,180,2.222,.339,.872,2.35,61,157,26,1
9,81,729,9.000,.388,.897,2.38,283,654,119,1
9,32,288,3.556,.292,.826,1.53,84,238,55,1
94,2,188,.021,.516,.516,97.00,97,97,1,4
10,11,110,1.100,.382,1.00,1.50,42,110,28,1
10,64,640,6.400,.295,.808,2.25,189,517,84,1
9,12,108,1.333,.407,.880,1.69,44,95,26,1
8,53,424,6.625,.370,.901,1.76,157,382,89,1
11,83,913,7.545,.274,.900,1.71,250,822,146,1
10,81,810,8.100,.279,.810,2.11,226,656,107,1
9,82,738,9.111,.329,.871,2.11,243,643,115,1
25,71,1775,2.840,.234,.748,2.22,416,1328,187,1
9,82,738,9.111,.247,.935,2.09,182,690,87,1
9,97,873,10.778,.328,.921,1.77,286,804,162,1
12,43,516,3.583,.293,.791,2.29,151,408,66,1
11,84,924,7.636,.251,.681,1.77,232,629,131,1
1,36,36,36.000,.722,1.00,8.67,26,36,3,2
8,6,48,.750,.500,.646,8.00,24,31,3,1
10,65,650,6.500,.445,.911,2.58,289,592,112,1
9,37,333,4.111,.598,.946,3.49,199,315,57,1
4,8,32,2.000,.344,.781,1.83,11,25,6,1
10,100,1000,10.000,.449,.874,2.82,449,874,159,1
9,32,288,3.556,.365,.781,2.23,105,225,47,1
9,82,738,9.111,.337,.817,2.01,249,603,124,1
12,116,1392,9.667,.246,.707,1.99,343,984,172,1
9,86,774,9.556,.301,.647,2.22,233,501,105,1
11,115,1265,10.455,.266,.723,1.79,337,915,188,1
8,46,368,5.750,.348,.918,1.97,128,338,65,1
9,45,405,5.000,.442,.956,3.31,179,387,54,1
1,19,19,19.000,.789,1.00,3.75,15,19,4,2
1,9,9,9.000,.778,1.00,7.00,7,9,1,2
14,339,4746,24.214,.248,.547,2.44,1175,2596,481,1
66,3,198,.045,.657,.909,2.60,130,180,50,4
44,3,132,.068,.598,.841,2.47,79,111,32,4
1,61,61,61.000,1.00,1.00,61.00,61,61,1,2
8,122,976,15.250,.227,.650,1.44,222,634,154,1
10,20,200,2.000,.435,.890,2.90,87,178,30,1
8,2,16,.250,.563,.563,9.00,9,9,1,1
9,120,1080,13.333,.331,.859,1.98,358,928,181,1
12,118,1416,9.833,.253,.767,1.95,358,1086,184,1
11,207,2277,18.818,.268,.723,1.84,610,1647,332,1
9,43,387,4.778,.377,.922,2.25,146,357,65,1
3,213,639,71.000,.318,.379,11.94,203,242,17,2
6,17,102,2.833,.275,.824,2.00,28,84,14,1
6,29,174,4.833,.293,.920,1.50,51,160,34,1
5,46,230,9.200,.278,.835,2.21,64,192,29,1
4,16,64,4.000,.391,.938,1.67,25,60,15,1
7,45,315,6.429,.200,.775,1.91,63,244,33,1
7,27,189,3.857,.238,.741,2.81,45,140,16,1
10,122,1220,12.200,.273,.540,2.03,333,659,164,1
11,49,539,4.455,.343,.666,4.30,185,359,43,1
11,35,385,3.182,.335,.584,4.78,129,225,27,1
9,36,324,4.000,.552,.926,3.51,179,300,51,1
9,21,189,2.333,.529,.958,3.33,100,181,30,1
10,49,490,4.900,.551,.943,3.07,270,462,88,1
1,49,49,49.000,.286,1.00,7.00,14,49,2,1
1,52,52,52.000,.981,1.00,51.00,51,52,1,2
10,24,240,2.400,.267,.821,2.06,64,197,31,1
9,36,324,4.000,.420,.889,2.00,136,288,68,1
9,78,702,8.667,.349,.863,2.17,245,606,113,1
11,67,737,6.091,.331,.844,2.28,244,622,107,1
10,33,330,3.300,.367,.864,1.95,121,285,62,1
10,80,800,8.000,.314,.799,2.06,251,639,122,1
9,69,621,7.667,.343,.876,1.75,213,544,122,1
9,82,738,9.111,.379,.879,2.35,280,649,119,1
10,11,110,1.100,.373,1.00,1.58,41,110,26,1
9,82,738,9.111,.385,.935,2.29,284,690,124,1
22,26,572,1.182,.283,.918,1.93,162,525,84,1
10,53,530,5.300,.340,.900,1.82,180,477,99,1
10,40,400,4.000,.338,.878,1.90,135,351,71,1
8,82,656,10.250,.288,.997,1.99,189,654,95,1
10,34,340,3.400,.356,.803,1.83,121,273,66,1
11,13,143,1.182,.420,.979,2.22,60,140,27,1
9,75,675,8.333,.396,.914,2.21,267,617,121,1
1,33,33,33.000,1.00,1.00,33.00,33,33,1,2
1,124,124,124.00,.444,1.00,7.86,55,124,7,2
1,75,75,75.000,.920,1.00,11.50,69,75,6,2
9,6,54,.667,.500,.593,13.50,27,32,2,1
9,47,423,5.222,.333,.757,2.39,141,320,59,1
10,40,400,4.000,.428,.895,3.05,171,358,56,1
9,47,423,5.222,.310,.780,2.34,131,330,56,1
9,41,369,4.556,.425,.962,2.71,157,355,58,1
1,55,55,55.000,.564,1.00,10.33,31,55,3,2
9,39,351,4.333,.293,.937,2.06,103,329,50,1
14,340,4760,24.286,.259,.592,2.45,1232,2819,503,1
9,123,1107,13.667,.395,.991,2.84,437,1097,154,1
1,11,11,11.000,1.00,1.00,11.00,11,11,1,2
7,47,329,6.714,.271,.878,2.23,89,289,40,1
8,27,216,3.375,.218,.829,2.14,47,179,22,1
7,17,119,2.429,.412,.933,2.72,49,111,18,1
8,47,376,5.875,.362,.880,2.00,136,331,68,1
8,32,256,4.000,.336,.789,2.46,86,202,35,1
8,16,128,2.000,.477,.906,2.44,61,116,25,1
4,115,460,28.750,.426,.487,17.82,196,224,11,2
12,8,96,.667,.792,1.00,15.20,76,96,5,1
12,23,276,1.917,.417,.623,8.21,115,172,14,1
14,18,252,1.286,.159,.607,3.33,40,153,12,1
10,51,510,5.100,.306,.855,2.29,156,436,68,1
10,22,220,2.200,.336,.836,2.74,74,184,27,1
37,101,3737,2.730,.282,.695,2.44,1053,2596,432,1
11,98,1078,8.909,.317,.643,2.80,342,693,122,1
12,83,996,6.917,.301,.814,1.99,300,811,151,1
12,101,1212,8.417,.292,.792,1.99,354,960,178,1
10,98,980,9.800,.376,.861,2.10,368,844,175,1
10,84,840,8.400,.356,.849,2.47,299,713,121,1
9,33,297,3.667,.458,.983,2.19,136,292,62,1
12,8,96,.667,.292,1.00,3.11,28,96,9,1
12,43,516,3.583,.357,.849,2.71,184,438,68,1
9,5,45,.556,.711,.889,10.67,32,40,3,1
12,146,1752,12.167,.091,.128,26.67,160,225,6,5
17,2,34,.118,.706,.706,24.00,24,24,1,4
8,21,168,2.625,.310,.744,1.68,52,125,31,1
9,121,1089,13.444,.399,.843,2.40,434,918,181,1
11,118,1298,10.727,.348,.797,2.71,452,1035,167,1
10,47,470,4.700,.336,.628,2.26,158,295,70,1
9,41,369,4.556,.507,.992,3.28,187,366,57,1
10,18,180,1.800,.511,.872,2.97,92,157,31,1
9,41,369,4.556,.444,.976,2.88,164,360,57,1
9,45,405,5.000,.425,.938,2.77,172,380,62,1
1,48,48,48.000,.875,1.00,10.50,42,48,4,2
1,17,17,17.000,.412,1.00,1.75,7,17,4,2
8,46,368,5.750,.318,.818,2.09,117,301,56,1
8,59,472,7.375,.292,.888,1.82,138,419,76,1
11,123,1353,11.182,.250,.514,1.95,338,695,173,1
11,8,88,.727,.602,1.00,4.08,53,88,13,1
28,330,9240,11.786,.057,.066,31.00,527,614,17,2
212,464,98368,2.189,.052,.070,11.84,5066,6884,428,5
10,49,490,4.900,.590,.982,3.11,289,481,93,1
9,23,207,2.556,.300,1.00,1.51,62,207,41,1
9,79,711,8.778,.343,.899,2.20,244,639,111,1
10,66,660,6.600,.324,.780,2.25,214,515,95,1
9,82,738,9.111,.428,.936,2.38,316,691,133,1
10,83,830,8.300,.357,.813,2.28,296,675,130,1
10,11,110,1.100,.427,1.00,1.52,47,110,31,1
10,53,530,5.300,.343,.811,2.00,182,430,91,1
12,85,1020,7.083,.305,.828,1.94,311,845,160,1
9,82,738,9.111,.374,.866,2.30,276,639,120,1
23,47,1081,2.043,.315,.747,2.20,341,808,155,1
9,83,747,9.222,.292,.909,2.42,218,679,90,1
9,82,738,9.111,.370,.924,2.39,273,682,114,1
9,6,54,.667,.667,.759,18.00,36,41,2,1
10,65,650,6.500,.475,.971,2.76,309,631,112,1
9,22,198,2.444,.389,.843,1.93,77,167,40,1
9,85,765,9.444,.395,.846,2.32,302,647,130,1
11,100,1100,9.091,.473,.882,3.29,520,970,158,1
23,118,2714,5.130,.293,.784,2.06,795,2129,385,1
11,125,1375,11.364,.432,.804,3.03,594,1105,196,1
9,47,423,5.222,.371,.825,2.75,157,349,57,1
9,42,378,4.667,.429,.976,2.75,162,369,59,1
1,7,7,7.000,1.00,1.00,7.00,7,7,1,2
1,117,117,117.00,.393,1.00,5.75,46,117,8,2
24,340,8160,14.167,.211,.468,2.67,1718,3822,643,1
1,77,77,77.000,.403,1.00,5.17,31,77,6,2
1,40,40,40.000,.875,1.00,11.67,35,40,3,2
1,28,28,28.000,.964,1.00,27.00,27,28,1,2
1,35,35,35.000,.829,1.00,9.67,29,35,3,2
6,13,78,2.167,.128,.577,1.67,10,45,6,1
7,16,112,2.286,.241,.634,2.45,27,71,11,1
7,23,161,3.286,.093,.540,1.36,15,87,11,1
7,8,56,1.143,.161,.518,1.80,9,29,5,1
7,7,49,1.000,.327,.898,2.29,16,44,7,1
6,11,66,1.833,.197,.848,1.30,13,56,10,1
11,7,77,.636,.468,.481,36.00,36,37,1,1
9,38,342,4.222,.444,.898,2.71,152,307,56,1
9,20,180,2.222,.461,1.00,2.59,83,180,32,1
1,23,23,23.000,.826,1.00,19.00,19,23,1,2
1,19,19,19.000,.684,1.00,4.33,13,19,3,2
21,106,2226,5.048,.136,.396,1.99,302,881,152,1
9,12,108,1.333,.407,1.00,1.63,44,108,27,1
8,38,304,4.750,.349,.757,1.93,106,230,55,1
9,63,567,7.000,.298,.787,2.01,169,446,84,1
9,104,936,11.556,.282,.904,1.93,264,846,137,1
11,75,825,6.818,.270,.679,2.08,223,560,107,1
8,17,136,2.125,.309,.676,2.33,42,92,18,1
8,53,424,6.625,.337,.889,1.64,143,377,87,1
11,85,935,7.727,.268,.902,1.73,251,843,145,1
10,12,120,1.200,.367,1.00,1.57,44,120,28,1
10,63,630,6.300,.251,.898,1.84,158,566,86,1
9,10,90,1.111,.144,.522,6.50,13,47,2,5
12,102,1224,8.500,.257,.804,1.77,315,984,178,1
12,90,1080,7.500,.183,.716,1.92,198,773,103,1
12,41,492,3.417,.289,.740,2.06,142,364,69,1
9,81,729,9.000,.287,.826,2.22,209,602,94,1
9,34,306,3.778,.363,.863,1.76,111,264,63,1
12,26,312,2.167,.276,.830,2.21,86,259,39,1
12,43,516,3.583,.328,.789,2.56,169,407,66,1
8,6,48,.750,.583,.813,7.00,28,39,4,1
8,36,288,4.500,.559,.944,3.04,161,272,53,1
8,21,168,2.625,.381,.845,1.88,64,142,34,1
9,99,891,11.000,.461,.906,2.65,411,807,155,1
9,126,1134,14.000,.466,.907,2.84,528,1029,186,1
8,14,112,1.750,.268,.554,3.00,30,62,10,1
8,48,384,6.000,.328,.885,2.00,126,340,63,1
9,45,405,5.000,.447,.896,3.23,181,363,56,1
8,47,376,5.875,.324,.896,2.18,122,337,56,1
14,300,4200,21.429,.263,.607,2.39,1106,2550,462,1
7,35,245,5.000,.482,.841,2.81,118,206,42,1
9,122,1098,13.556,.333,.829,2.54,366,910,144,1
7,31,217,4.429,.221,.853,1.78,48,185,27,1
3,14,42,4.667,.381,.881,3.20,16,37,5,1
8,18,144,2.250,.215,.813,2.38,31,117,13,1
7,58,406,8.286,.212,.842,2.26,86,342,38,1
6,28,168,4.667,.143,.530,1.71,24,89,14,1
4,15,60,3.750,.267,.800,4.00,16,48,4,1
14,38,532,2.714,.244,.489,2.95,130,260,44,1
13,33,429,2.538,.245,.534,3.89,105,229,27,1
10,19,190,1.900,.332,.695,3.71,63,132,17,1
7,121,847,17.286,.305,.675,1.79,258,572,144,1
11,22,242,2.000,.417,.694,4.04,101,168,25,1
11,9,99,.818,.404,.717,4.44,40,71,9,1
11,8,88,.727,.545,1.00,3.20,48,88,15,1
52,461,23972,8.865,.192,.248,11.52,4607,5938,400,5
10,38,380,3.800,.424,.939,2.78,161,357,58,1
9,36,324,4.000,.506,.910,2.93,164,295,56,1
9,21,189,2.333,.519,.942,3.27,98,178,30,1
9,97,873,10.778,.455,.939,2.28,397,820,174,1
1,15,15,15.000,.867,1.00,6.50,13,15,2,2
9,23,207,2.556,.324,.986,1.63,67,204,41,1
9,37,333,4.111,.396,.850,2.03,132,283,65,1
9,21,189,2.333,.317,.778,2.61,60,147,23,1
9,91,819,10.111,.302,.956,1.98,247,783,125,1
10,67,670,6.700,.291,.649,2.17,195,435,90,1
9,32,288,3.556,.354,.806,1.70,102,232,60,1
9,92,828,10.222,.350,.917,2.07,290,759,140,1
9,64,576,7.111,.318,.818,2.18,183,471,84,1
9,12,108,1.333,.426,1.00,1.59,46,108,29,1
9,53,477,5.889,.317,.805,1.66,151,384,91,1
11,84,924,7.636,.291,.843,1.74,269,779,155,1
9,81,729,9.000,.337,.918,1.97,246,669,125,1
9,13,117,1.444,.103,.752,4.00,12,88,3,2
10,80,800,8.000,.279,.800,1.92,223,640,116,1
9,81,729,9.000,.332,.974,2.09,242,710,116,1
9,9,81,1.000,.160,.864,1.63,13,70,8,1
9,84,756,9.333,.250,.955,1.83,189,722,103,1
9,41,369,4.556,.374,.846,2.06,138,312,67,1
9,27,243,3.000,.346,.975,1.87,84,237,45,1
9,81,729,9.000,.328,.916,2.04,239,668,117,1
6,7,42,1.167,.238,.690,10.00,10,29,1,2
11,14,154,1.273,.442,.981,2.43,68,151,28,1
11,8,88,.727,.261,1.00,2.09,23,88,11,1
11,43,473,3.909,.336,.753,2.74,159,356,58,1
9,75,675,8.333,.373,.913,2.23,252,616,113,1
12,48,576,4.000,.252,.755,1.71,145,435,85,1
9,9,81,1.000,.383,.802,2.38,31,65,13,1
8,18,144,2.250,.472,1.00,2.52,68,144,27,1
76,1,76,.013,1.00,1.00,76.00,76,76,1,4
8,36,288,4.500,.615,.938,3.22,177,270,55,1
10,99,990,9.900,.443,.912,2.64,439,903,166,1
12,118,1416,9.833,.266,.734,1.99,377,1039,189,1
9,85,765,9.444,.308,.744,1.95,236,569,121,1
9,43,387,4.778,.470,.948,3.31,182,367,55,1
9,47,423,5.222,.286,.738,1.95,121,312,62,1
9,40,360,4.444,.386,.889,2.44,139,320,57,1
9,42,378,4.667,.381,.931,2.48,144,352,58,1
1,42,42,42.000,.310,1.00,2.60,13,42,5,2
9,42,378,4.667,.344,.931,2.13,130,352,61,1
15,300,4500,20.000,.252,.576,2.36,1136,2594,481,1
6,35,210,5.833,.533,.943,2.67,112,198,42,1
1,39,39,39.000,.897,1.00,8.75,35,39,4,2
1,17,17,17.000,.765,1.00,6.50,13,17,2,2
4,17,68,4.250,.309,.559,3.50,21,38,6,1
5,31,155,6.200,.239,.974,2.06,37,151,18,1
5,44,220,8.800,.241,.791,2.52,53,174,21,1
3,56,168,18.667,.065,.500,1.38,11,84,8,1
3,183,549,61.000,.488,.577,29.78,268,317,9,2
17,77,1309,4.529,.314,.760,2.94,411,995,140,1
11,22,242,2.000,.293,.798,2.37,71,193,30,1
11,67,737,6.091,.269,.689,2.96,198,508,67,1
7,123,861,17.571,.265,.626,1.66,228,539,137,1
12,9,108,.750,.509,.657,9.17,55,71,6,1
11,9,99,.818,.545,.818,9.00,54,81,6,1
11,9,99,.818,.384,.727,3.80,38,72,10,1
1,45,45,45.000,.933,1.00,21.00,42,45,2,2
25,300,7500,12.000,.065,.071,40.33,484,531,12,2
2,50,100,25.000,.460,.510,15.33,46,51,3,2
9,21,189,2.333,.365,.905,2.30,69,171,30,1
10,67,670,6.700,.300,.745,2.14,201,499,94,1
8,32,256,4.000,.402,.898,1.81,103,230,57,1
7,11,77,1.571,.143,.558,1.57,11,43,7,1
9,64,576,7.111,.307,.842,1.99,177,485,89,1
8,54,432,6.750,.350,.887,1.74,151,383,87,1
9,64,576,7.111,.302,.920,1.98,174,530,88,1
11,82,902,7.455,.236,.814,1.97,213,734,108,1
12,73,876,6.083,.259,.743,2.10,227,651,108,1
10,98,980,9.800,.300,.781,1.72,294,765,171,1
9,27,243,3.000,.346,.951,1.95,84,231,43,1
9,47,423,5.222,.404,.943,1.99,171,399,86,1
12,27,324,2.250,.318,.898,2.64,103,291,39,1
12,43,516,3.583,.310,.793,2.32,160,409,69,1
12,61,732,5.083,.251,.746,1.77,184,546,104,1
9,65,585,7.222,.463,.901,2.66,271,527,102,1
10,100,1000,10.000,.444,.924,2.64,444,924,168,1
9,32,288,3.556,.299,.691,2.10,86,199,41,1
9,83,747,9.222,.335,.843,2.05,250,630,122,1
10,101,1010,10.100,.442,.855,2.92,446,864,153,1
12,118,1416,9.833,.255,.700,2.06,361,991,175,1
10,126,1260,12.600,.456,.875,2.98,575,1103,193,1
11,116,1276,10.545,.274,.804,1.80,350,1026,194,1
9,45,405,5.000,.319,.923,2.11,129,374,61,1
9,123,1107,13.667,.359,.898,2.78,397,994,143,1
6,142,852,23.667,.115,.173,6.53,98,147,15,2
261,30,7830,.115,.063,.090,2.40,492,701,205,4
10,130,1300,13.000,.453,.822,2.78,589,1069,212,1
8,5,40,.625,.325,.900,6.50,13,36,2,1
8,14,112,1.750,.277,.643,2.82,31,72,11,1
6,2,12,.333,.667,1.00,8.00,8,12,1,1
7,6,42,.857,.333,.762,4.67,14,32,3,1
7,2,14,.286,.643,.929,2.25,9,13,4,1
7,14,98,2.000,.327,.990,2.67,32,97,12,1
7,121,847,17.286,.272,.646,1.54,230,547,149,1
11,9,99,.818,.465,.687,5.75,46,68,8,1
10,7,70,.700,.429,.429,30.00,30,30,1,1
10,8,80,.800,.575,.888,9.20,46,71,5,1
1,69,69,69.000,.841,1.00,8.29,58,69,7,2
9,21,189,2.333,.365,.820,2.88,69,155,24,1
9,11,99,1.222,.343,1.00,1.42,34,99,24,1
9,33,297,3.667,.354,.781,1.84,105,232,57,1
8,11,88,1.375,.443,1.00,1.63,39,88,24,1
8,17,136,2.125,.294,.654,2.22,40,89,18,1
8,84,672,10.500,.360,.954,1.94,242,641,125,1
8,82,656,10.250,.358,.840,2.24,235,551,105,1
8,53,424,6.625,.330,.894,1.63,140,379,86,1
11,101,1111,9.182,.253,.770,1.71,281,856,164,1
9,26,234,2.889,.299,.953,1.67,70,223,42,1
9,46,414,5.111,.338,.872,1.67,140,361,84,1
9,83,747,9.222,.293,.751,2.28,219,561,96,1
11,26,286,2.364,.283,.888,2.19,81,254,37,1
11,43,473,3.909,.281,.774,2.18,133,366,61,1
11,62,682,5.636,.218,.705,1.62,149,481,92,1
8,18,144,2.250,.472,1.00,2.52,68,144,27,1
8,76,608,9.500,.388,.903,2.11,236,549,112,1
1,84,84,84.000,.917,1.00,19.25,77,84,4,2
10,64,640,6.400,.439,.889,2.58,281,569,109,1
8,8,64,1.000,.234,.672,1.50,15,43,10,1
9,86,774,9.556,.300,.677,2.13,232,524,109,1
9,47,423,5.222,.307,.872,2.03,130,369,64,1
8,40,320,5.000,.456,.997,2.70,146,319,54,1
9,43,387,4.778,.455,.899,2.98,176,348,59,1
8,46,368,5.750,.356,.927,2.11,131,341,62,1
21,2,42,.095,.738,.738,31.00,31,31,1,2
8,41,328,5.125,.351,.963,1.92,115,316,60,1
38,70,2660,1.842,.059,.062,19.63,157,165,8,5
15,342,5130,22.800,.240,.548,2.49,1232,2810,495,1
1,147,147,147.00,.864,1.00,11.55,127,147,11,2
10,131,1310,13.100,.487,.856,2.94,638,1121,217,1
1,17,17,17.000,.941,1.00,16.00,16,17,1,2
9,1,9,.111,1.00,1.00,9.00,9,9,1,4
36,172,6192,4.778,.128,.337,4.84,793,2086,164,5
9,76,684,8.444,.358,.795,2.19,245,544,112,1
13,116,1508,8.923,.279,.658,2.30,421,992,183,1
9,93,837,10.333,.259,.895,1.74,217,749,125,1
9,109,981,12.111,.243,.848,1.58,238,832,151,1
8,64,512,8.000,.301,.857,1.93,154,439,80,1
6,100,600,16.667,.342,.822,1.71,205,493,120,1
7,49,343,7.000,.297,.641,2.08,102,220,49,1
10,48,480,4.800,.313,.760,2.50,150,365,60,1
10,35,350,3.500,.380,.829,2.02,133,290,66,1
9,37,333,4.111,.453,.964,2.70,151,321,56,1
13,85,1105,6.538,.327,.633,2.76,361,700,131,1
